 Date,EMUEVOLVINTRAT Close,EMUEVOLVINTRAT Adj. Close
9/21/2012,0.15,0.15
9/20/2012,0.15,0.15
9/19/2012,0.16,0.16
9/18/2012,0.16,0.16
9/17/2012,0.16,0.16
9/14/2012,0.16,0.16
9/13/2012,0.16,0.16
9/12/2012,0.16,0.16
9/11/2012,0.16,0.16
9/10/2012,0.16,0.16
9/7/2012,0.16,0.16
9/6/2012,0.17,0.17
9/5/2012,0.17,0.17
9/4/2012,0.17,0.17
9/3/2012,0.17,0.17
8/31/2012,0.17,0.17
8/30/2012,0.17,0.17
8/29/2012,0.17,0.17
8/28/2012,0.17,0.17
8/27/2012,0.18,0.18
8/24/2012,0.18,0.18
8/23/2012,0.18,0.18
8/22/2012,0.18,0.18
8/21/2012,0.19,0.19
8/20/2012,0.2,0.2
8/17/2012,0.2,0.2
8/16/2012,0.21,0.21
8/15/2012,0.21,0.21
8/14/2012,0.21,0.21
8/13/2012,0.22,0.22
8/10/2012,0.22,0.22
8/9/2012,0.23,0.23
8/8/2012,0.24,0.24
8/7/2012,0.24,0.24
8/6/2012,0.24,0.24
8/3/2012,0.25,0.25
8/2/2012,0.25,0.25
8/1/2012,0.26,0.26
7/31/2012,0.26,0.26
7/30/2012,0.27,0.27
7/27/2012,0.29,0.29
7/26/2012,0.29,0.29
7/25/2012,0.3,0.3
7/24/2012,0.31,0.31
7/23/2012,0.32,0.32
7/20/2012,0.33,0.33
7/19/2012,0.34,0.34
7/18/2012,0.34,0.34
7/17/2012,0.35,0.35
7/16/2012,0.36,0.36
7/13/2012,0.37,0.37
7/12/2012,0.38,0.38
7/11/2012,0.4,0.4
7/10/2012,0.41,0.41
7/9/2012,0.43,0.43
7/6/2012,0.45,0.45
7/5/2012,0.55,0.55
7/4/2012,0.55,0.55
7/3/2012,0.55,0.55
7/2/2012,0.56,0.56
6/29/2012,0.56,0.56
6/28/2012,0.56,0.56
6/27/2012,0.56,0.56
6/26/2012,0.56,0.56
6/25/2012,0.56,0.56
6/22/2012,0.56,0.56
6/21/2012,0.56,0.56
6/20/2012,0.57,0.57
6/19/2012,0.57,0.57
6/18/2012,0.57,0.57
6/15/2012,0.57,0.57
6/14/2012,0.57,0.57
6/13/2012,0.58,0.58
6/12/2012,0.58,0.58
6/11/2012,0.58,0.58
6/8/2012,0.58,0.58
6/7/2012,0.58,0.58
6/6/2012,0.58,0.58
6/5/2012,0.59,0.59
6/4/2012,0.59,0.59
6/1/2012,0.59,0.59
5/31/2012,0.59,0.59
5/30/2012,0.6,0.6
5/29/2012,0.6,0.6
5/28/2012,0.6,0.6
5/25/2012,0.6,0.6
5/24/2012,0.6,0.6
5/23/2012,0.61,0.61
5/22/2012,0.61,0.61
5/21/2012,0.61,0.61
5/18/2012,0.61,0.61
5/17/2012,0.61,0.61
5/16/2012,0.61,0.61
5/15/2012,0.62,0.62
5/14/2012,0.62,0.62
5/11/2012,0.62,0.62
5/10/2012,0.62,0.62
5/9/2012,0.62,0.62
5/8/2012,0.62,0.62
5/7/2012,0.62,0.62
5/4/2012,0.62,0.62
5/3/2012,0.62,0.62
5/2/2012,0.63,0.63
5/1/2012,0.64,0.64
4/30/2012,0.64,0.64
4/27/2012,0.64,0.64
4/26/2012,0.65,0.65
4/25/2012,0.65,0.65
4/24/2012,0.65,0.65
4/23/2012,0.65,0.65
4/20/2012,0.65,0.65
4/19/2012,0.65,0.65
4/18/2012,0.65,0.65
4/17/2012,0.66,0.66
4/16/2012,0.66,0.66
4/13/2012,0.66,0.66
4/12/2012,0.66,0.66
4/11/2012,0.67,0.67
4/10/2012,0.67,0.67
4/9/2012,0.67,0.67
4/6/2012,0.67,0.67
4/5/2012,0.67,0.67
4/4/2012,0.67,0.67
4/3/2012,0.67,0.67
4/2/2012,0.68,0.68
3/30/2012,0.68,0.68
3/29/2012,0.69,0.69
3/28/2012,0.69,0.69
3/27/2012,0.7,0.7
3/26/2012,0.7,0.7
3/23/2012,0.71,0.71
3/22/2012,0.72,0.72
3/21/2012,0.72,0.72
3/20/2012,0.73,0.73
3/19/2012,0.74,0.74
3/16/2012,0.75,0.75
3/15/2012,0.76,0.76
3/14/2012,0.77,0.77
3/13/2012,0.78,0.78
3/12/2012,0.79,0.79
3/9/2012,0.8,0.8
3/8/2012,0.81,0.81
3/7/2012,0.82,0.82
3/6/2012,0.84,0.84
3/5/2012,0.85,0.85
3/2/2012,0.86,0.86
3/1/2012,0.88,0.88
2/29/2012,0.9,0.9
2/28/2012,0.91,0.91
2/27/2012,0.92,0.92
2/24/2012,0.92,0.92
2/23/2012,0.93,0.93
2/22/2012,0.94,0.94
2/21/2012,0.95,0.95
2/20/2012,0.96,0.96
2/17/2012,0.97,0.97
2/16/2012,0.97,0.97
2/15/2012,0.98,0.98
2/14/2012,0.98,0.98
2/13/2012,0.99,0.99
2/10/2012,0.99,0.99
2/9/2012,1,1
2/8/2012,1.01,1.01
2/7/2012,1.02,1.02
2/6/2012,1.02,1.02
2/3/2012,1.03,1.03
2/2/2012,1.04,1.04
2/1/2012,1.05,1.05
1/31/2012,1.06,1.06
1/30/2012,1.07,1.07
1/27/2012,1.07,1.07
1/26/2012,1.08,1.08
1/25/2012,1.09,1.09
1/24/2012,1.1,1.1
1/23/2012,1.11,1.11
1/20/2012,1.13,1.13
1/19/2012,1.14,1.14
1/18/2012,1.14,1.14
1/17/2012,1.15,1.15
1/16/2012,1.16,1.16
1/13/2012,1.17,1.17
1/12/2012,1.18,1.18
1/11/2012,1.2,1.2
1/10/2012,1.21,1.21
1/9/2012,1.22,1.22
1/6/2012,1.23,1.23
1/5/2012,1.24,1.24
1/4/2012,1.26,1.26
1/3/2012,1.27,1.27
1/2/2012,1.28,1.28
12/30/2011,1.29,1.29
12/29/2011,1.3,1.3
12/28/2011,1.32,1.32
12/27/2011,1.33,1.33
12/26/2011,1.33,1.33
12/23/2011,1.33,1.33
12/22/2011,1.34,1.34
12/21/2011,1.35,1.35
12/20/2011,1.35,1.35
12/19/2011,1.35,1.35
12/16/2011,1.35,1.35
12/15/2011,1.35,1.35
12/14/2011,1.35,1.35
12/13/2011,1.36,1.36
12/12/2011,1.36,1.36
12/9/2011,1.36,1.36
12/8/2011,1.4,1.4
12/7/2011,1.4,1.4
12/6/2011,1.4,1.4
12/5/2011,1.4,1.4
12/2/2011,1.4,1.4
12/1/2011,1.4,1.4
11/30/2011,1.41,1.41
11/29/2011,1.41,1.41
11/28/2011,1.42,1.42
11/25/2011,1.42,1.42
11/24/2011,1.41,1.41
11/23/2011,1.41,1.41
11/22/2011,1.41,1.41
11/21/2011,1.41,1.41
11/18/2011,1.42,1.42
11/17/2011,1.41,1.41
11/16/2011,1.41,1.41
11/15/2011,1.41,1.41
11/14/2011,1.41,1.41
11/11/2011,1.42,1.42
11/10/2011,1.42,1.42
11/9/2011,1.43,1.43
11/8/2011,1.43,1.43
11/7/2011,1.43,1.43
11/4/2011,1.44,1.44
11/3/2011,1.52,1.52
11/2/2011,1.52,1.52
11/1/2011,1.53,1.53
10/31/2011,1.53,1.53
10/28/2011,1.53,1.53
10/27/2011,1.52,1.52
10/26/2011,1.52,1.52
10/25/2011,1.52,1.52
10/24/2011,1.52,1.52
10/21/2011,1.52,1.52
10/20/2011,1.51,1.51
10/19/2011,1.51,1.51
10/18/2011,1.51,1.51
10/17/2011,1.51,1.51
10/14/2011,1.5,1.5
10/13/2011,1.5,1.5
10/12/2011,1.5,1.5
10/11/2011,1.5,1.5
10/10/2011,1.5,1.5
10/7/2011,1.5,1.5
10/6/2011,1.5,1.5
10/5/2011,1.5,1.5
10/4/2011,1.5,1.5
10/3/2011,1.5,1.5
9/30/2011,1.5,1.5
9/29/2011,1.49,1.49
9/28/2011,1.49,1.49
9/27/2011,1.49,1.49
9/26/2011,1.49,1.49
9/23/2011,1.49,1.49
9/22/2011,1.49,1.49
9/21/2011,1.49,1.49
9/20/2011,1.49,1.49
9/19/2011,1.48,1.48
9/16/2011,1.48,1.48
9/15/2011,1.48,1.48
9/14/2011,1.48,1.48
9/13/2011,1.48,1.48
9/12/2011,1.48,1.48
9/9/2011,1.48,1.48
9/8/2011,1.48,1.48
9/7/2011,1.48,1.48
9/6/2011,1.48,1.48
9/5/2011,1.48,1.48
9/2/2011,1.48,1.48
9/1/2011,1.48,1.48
8/31/2011,1.48,1.48
8/30/2011,1.48,1.48
8/29/2011,1.48,1.48
8/26/2011,1.48,1.48
8/25/2011,1.48,1.48
8/24/2011,1.48,1.48
8/23/2011,1.48,1.48
8/22/2011,1.48,1.48
8/19/2011,1.48,1.48
8/18/2011,1.48,1.48
8/17/2011,1.49,1.49
8/16/2011,1.49,1.49
8/15/2011,1.49,1.49
8/12/2011,1.49,1.49
8/11/2011,1.49,1.49
8/10/2011,1.5,1.5
8/9/2011,1.51,1.51
8/8/2011,1.52,1.52
8/5/2011,1.52,1.52
8/4/2011,1.55,1.55
8/3/2011,1.55,1.55
8/2/2011,1.56,1.56
8/1/2011,1.56,1.56
7/29/2011,1.56,1.56
7/28/2011,1.56,1.56
7/27/2011,1.56,1.56
7/26/2011,1.56,1.56
7/25/2011,1.56,1.56
7/22/2011,1.56,1.56
7/21/2011,1.55,1.55
7/20/2011,1.55,1.55
7/19/2011,1.55,1.55
7/18/2011,1.55,1.55
7/15/2011,1.55,1.55
7/14/2011,1.55,1.55
7/13/2011,1.55,1.55
7/12/2011,1.54,1.54
7/11/2011,1.55,1.55
7/8/2011,1.53,1.53
7/7/2011,1.53,1.53
7/6/2011,1.52,1.52
7/5/2011,1.51,1.51
7/4/2011,1.51,1.51
7/1/2011,1.5,1.5
6/30/2011,1.49,1.49
6/29/2011,1.48,1.48
6/28/2011,1.47,1.47
6/27/2011,1.47,1.47
6/24/2011,1.47,1.47
6/23/2011,1.47,1.47
6/22/2011,1.47,1.47
6/21/2011,1.47,1.47
6/20/2011,1.46,1.46
6/17/2011,1.45,1.45
6/16/2011,1.44,1.44
6/15/2011,1.43,1.43
6/14/2011,1.42,1.42
6/13/2011,1.42,1.42
6/10/2011,1.41,1.41
6/9/2011,1.41,1.41
6/8/2011,1.4,1.4
6/7/2011,1.39,1.39
6/6/2011,1.38,1.38
6/3/2011,1.38,1.38
6/2/2011,1.38,1.38
6/1/2011,1.38,1.38
5/31/2011,1.38,1.38
5/30/2011,1.38,1.38
5/27/2011,1.38,1.38
5/26/2011,1.38,1.38
5/25/2011,1.38,1.38
5/24/2011,1.38,1.38
5/23/2011,1.38,1.38
5/20/2011,1.39,1.39
5/19/2011,1.38,1.38
5/18/2011,1.38,1.38
5/17/2011,1.38,1.38
5/16/2011,1.38,1.38
5/13/2011,1.37,1.37
5/12/2011,1.37,1.37
5/11/2011,1.38,1.38
5/10/2011,1.38,1.38
5/9/2011,1.38,1.38
5/6/2011,1.37,1.37
5/5/2011,1.38,1.38
5/4/2011,1.37,1.37
5/3/2011,1.36,1.36
5/2/2011,1.35,1.35
4/29/2011,1.34,1.34
4/28/2011,1.34,1.34
4/27/2011,1.33,1.33
4/26/2011,1.32,1.32
4/25/2011,1.32,1.32
4/22/2011,1.32,1.32
4/21/2011,1.32,1.32
4/20/2011,1.3,1.3
4/19/2011,1.29,1.29
4/18/2011,1.29,1.29
4/15/2011,1.28,1.28
4/14/2011,1.28,1.28
4/13/2011,1.27,1.27
4/12/2011,1.26,1.26
4/11/2011,1.25,1.25
4/8/2011,1.24,1.24
4/7/2011,1.23,1.23
4/6/2011,1.22,1.22
4/5/2011,1.21,1.21
4/4/2011,1.2,1.2
4/1/2011,1.19,1.19
3/31/2011,1.18,1.18
3/30/2011,1.18,1.18
3/29/2011,1.17,1.17
3/28/2011,1.16,1.16
3/25/2011,1.15,1.15
3/24/2011,1.14,1.14
3/23/2011,1.14,1.14
3/22/2011,1.14,1.14
3/21/2011,1.13,1.13
3/18/2011,1.12,1.12
3/17/2011,1.12,1.12
3/16/2011,1.12,1.12
3/15/2011,1.12,1.12
3/14/2011,1.13,1.13
3/11/2011,1.13,1.13
3/10/2011,1.13,1.13
3/9/2011,1.13,1.13
3/8/2011,1.13,1.13
3/7/2011,1.12,1.12
3/4/2011,1.12,1.12
3/3/2011,1.05,1.05
3/2/2011,1.05,1.05
3/1/2011,1.05,1.05
2/28/2011,1.05,1.05
2/25/2011,1.05,1.05
2/24/2011,1.04,1.04
2/23/2011,1.04,1.04
2/22/2011,1.04,1.04
2/21/2011,1.03,1.03
2/18/2011,1.03,1.03
2/17/2011,1.04,1.04
2/16/2011,1.04,1.04
2/15/2011,1.04,1.04
2/14/2011,1.04,1.04
2/11/2011,1.05,1.05
2/10/2011,1.05,1.05
2/9/2011,1.05,1.05
2/8/2011,1.03,1.03
2/7/2011,1.03,1.03
2/4/2011,1.03,1.03
2/3/2011,1.03,1.03
2/2/2011,1.02,1.02
2/1/2011,1.02,1.02
1/31/2011,1.02,1.02
1/28/2011,1,1
1/27/2011,1,1
1/26/2011,0.99,0.99
1/25/2011,0.97,0.97
1/24/2011,0.97,0.97
1/21/2011,0.96,0.96
1/20/2011,0.95,0.95
1/19/2011,0.95,0.95
1/18/2011,0.94,0.94
1/17/2011,0.94,0.94
1/14/2011,0.94,0.94
1/13/2011,0.93,0.93
1/12/2011,0.93,0.93
1/11/2011,0.93,0.93
1/10/2011,0.93,0.93
1/7/2011,0.93,0.93
1/6/2011,0.93,0.93
1/5/2011,0.93,0.93
1/4/2011,0.94,0.94
1/3/2011,0.94,0.94
12/31/2010,0.94,0.94
12/30/2010,0.94,0.94
12/29/2010,0.94,0.94
12/28/2010,0.94,0.94
12/27/2010,0.94,0.94
12/24/2010,0.94,0.94
12/23/2010,0.94,0.94
12/22/2010,0.95,0.95
12/21/2010,0.95,0.95
12/20/2010,0.95,0.95
12/17/2010,0.95,0.95
12/16/2010,0.95,0.95
12/15/2010,0.95,0.95
12/14/2010,0.95,0.95
12/13/2010,0.96,0.96
12/10/2010,0.96,0.96
12/9/2010,0.96,0.96
12/8/2010,0.97,0.97
12/7/2010,0.97,0.97
12/6/2010,0.97,0.97
12/3/2010,0.97,0.97
12/2/2010,0.97,0.97
12/1/2010,0.97,0.97
11/30/2010,0.97,0.97
11/29/2010,0.97,0.97
11/26/2010,0.97,0.97
11/25/2010,0.97,0.97
11/24/2010,0.97,0.97
11/23/2010,0.97,0.97
11/22/2010,0.98,0.98
11/19/2010,0.98,0.98
11/18/2010,0.98,0.98
11/17/2010,0.98,0.98
11/16/2010,0.99,0.99
11/15/2010,0.99,0.99
11/12/2010,0.99,0.99
11/11/2010,0.99,0.99
11/10/2010,0.99,0.99
11/9/2010,0.99,0.99
